Listing URL,Location name,Host name,Address,Phone number,Reviews count,Website
https://venues.tripleseat.com/venues/las-vegas/hakkasan-restaurant,Hakkasan Restaurant Las Vegas,,3799 Las Vegas Boulveard South Las Vegas NV 89109,(702) 588-5600,,
https://venues.tripleseat.com/venues/tuscaloosa/logan-s-roadhouse-tuscaloosa,Logan's Roadhouse - Tuscaloosa,,1511 Skyland Blvd. E. Tuscaloosa AL 35403,205-349-3554,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/lawrence/rpg-restaurant-pub-games,,,,785-330-5079,,http://www.rpglawrence.com/
https://venues.tripleseat.com/venues/chicago/komo,,,,312-465-2250,,http://www.komochicago.com/
https://venues.tripleseat.com/venues/washington-dc-/halfsmoke,,,,202.986.2079,,
https://venues.tripleseat.com/venues/new-york/noir,,,,646-590-2525,,http://www.noirny.com/
https://venues.tripleseat.com/venues/flint/logan-s-roadhouse-flint,,,,810-720-9214,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/chicago/woodwind,,,, 312-283-4273,,https://www.woodwindchicago.com/
https://venues.tripleseat.com/venues/new-york/hole-in-the-wall-flatiron,,,,646-726-4277,,http://www.holeinthewallnyc.com/flatiron-district
https://venues.tripleseat.com/venues/el-paso/logan-s-roadhouse-el-paso,,,,915-633-9366,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/las-vegas/herringbone-1,Herringbone Restaurant Las Vegas,,3730 S Las Vegas Boulevard Aria Las Vegas NV 89158,(702) 588-5600,,http://herringboneeats.com/las-vegas/
https://venues.tripleseat.com/venues/las-vegas/searsuckers,Searsucker Las Vegas,,3570 Las Vegas Boulevard South Las Vegas NV 89109,(702) 588-5600,,
https://venues.tripleseat.com/venues/las-vegas/yellowtail,Yellowtail,,3600 Las Vegas Boulevard South Bellagio Las Vegas NV 89109,(702) 588-5600,,http://yellowtaillasvegas.com/
https://venues.tripleseat.com/venues/framingham/papa-razzi,Papa Razzi - Framingham,,155 Worcester Road Framingham MA 01702,508.545.1337,,http://www.paparazzitrattoria.com/
https://venues.tripleseat.com/venues/seattle/rhein-haus-seattle,Rhein Haus Seattle,,912 12th Ave. Seattle WA 98122,206-325-3049,,
https://venues.tripleseat.com/venues/schaumburg/weber-grill-restaurant-schaumburg,Weber Grill Restaurant - Schaumburg,,1010 North Meacham Road Schaumburg IL 60173,847-413-1277,,
https://venues.tripleseat.com/venues/st-louis/weber-grill-restaurant-st-louis,Weber Grill Restaurant - St. Louis,,1147 St. Louis Galleria St. Louis MO 63117,314-930-3840,,
https://venues.tripleseat.com/venues/bellevue/lucky-strike-bellvue,Lucky Strike Bellevue,,700 Bellevue Way NE Ste 250 Bellevue WA 98004,425-453-5137,,
https://venues.tripleseat.com/venues/bethesda/lucky-strike-bethesda,Lucky Strike Bethesda,,Westfield Montgomery 7101 Democracy Blvd Bethesda MD 20817,240-386-1850,,
https://venues.tripleseat.com/venues/honolulu/lucky-strike-honolulu,Lucky Strike Honolulu,,1450 Ala Moana Blvd Honolulu HI 96814,None,,
https://venues.tripleseat.com/venues/los-angeles/lucky-strike-la-live,Lucky Strike LA Live,,800 W. Olympic Blvd Los Angeles CA 90015,213-542-4880,,
https://venues.tripleseat.com/venues/novi/lucky-strike-novi,Lucky Strike Novi,,Fountainwalk 44325 Twelve Mile Road Ste H160 Novi MI 48377,248-374-3420,,http://www.luckystrikesocial.com/
https://venues.tripleseat.com/venues/orange/lucky-strike-orange,Lucky Strike Orange County,,20 City Blvd. West Orange CA 92868,714-937-5263,,
https://venues.tripleseat.com/venues/washington/lucky-strike-dc,Lucky Strike Washington DC,,701 7th Street NW 2nd Floor Washington DC 20001,202-347-1021,,http://www.luckystrikesocial.com/
https://venues.tripleseat.com/venues/san-francisco/lucky-strike-san-francisco,Lucky Strike San Francisco,,200 King Street San Francisco CA 94107,415-400-8260,,
https://venues.tripleseat.com/venues/west-nyack/lucky-strike-west-nyack,Lucky Strike West Nyack,,4662 Palisades Center Dr West Nyack NY 10994,845-358-1602,,
https://venues.tripleseat.com/venues/new-york/momofuku-ko,Momofuku Ko,,8 Extra Place New York NY 10003,(212) 203-8095,,
https://venues.tripleseat.com/venues/vienna/logan-s-roadhouse-vienna,Logan's Roadhouse - Vienna,,100 9th St. Vienna WV 26105,304-295-9362,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/new-york/dolly-varden,,,302 W 51st Street New York NY 10019,(212) 541-7080,,
https://venues.tripleseat.com/venues/newburyport/bar-25-newburyport,,,,978-255-3322,,http://bar-25.com/
https://venues.tripleseat.com/venues/houston/davis-street-at-hermann-park,,,,877-328-4778,,http://www.davisstreet.com/
https://venues.tripleseat.com/venues/georgetown/2020-market-scratch-kitchen-bar,,,,512-688-4289,,http://www.2020marketgtx.com/
https://venues.tripleseat.com/venues/chicago/macello-cucina-di-puglia,,,,312-850-9870,,http://www.macellochicago.com/
https://venues.tripleseat.com/venues/lake-charles/logan-s-roadhouse-lake-charles,,,,337-562-2005,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/cookeville/logan-s-roadhouse-cookeville,,,,931-526-9595,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/new-york/city-winery,City Winery New York,,25 Eleventh Ave New York NY 10011,212.608.0555,,
https://venues.tripleseat.com/venues/new-york/carmine-s-44th-street-catering,Carmine's 44th,,200 W 44th St New York NY 10036,212-221-3800,,
https://venues.tripleseat.com/venues/los-angeles/violet-l-a,,,,(310) 208 1121,,http://www.violetla.com/
https://venues.tripleseat.com/venues/hurst/logan-s-roadhouse-hurst,,,,817-590-0261,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/kissimmee/logan-s-roadhouse-kissimmee,,,,407-390-0500,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/huntsville/logan-s-roadhouse-huntsville,,,,256-881-0584,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/las-vegas/lupo-at-mandalay-bay-resort,,,,702-369-0558,,
https://venues.tripleseat.com/venues/jackson/logan-s-roadhouse-jackson,,,,731-664-9902,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/niagara-on-the-lake/treadwell-cuisine,Treadwell Cuisine,,114 Queen Street Niagara on the Lake ON L0S 1J0,905.934.9797,,
https://venues.tripleseat.com/venues/smyrna/logan-s-roadhouse-smyrna,Logan's Roadhouse - Smyrna,,600 Sam Ridley Pkwy. W. Smyrna TN 37167,615-220-2780,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/southgate/logan-s-roadhouse-southgate,Logan's Roadhouse - Southgate,,13305 Eureka Rd. Southgate MI 48195,734-281-1119,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/san-francisco/leo-s-oyster-bar,,,,415.872.9982,,
https://venues.tripleseat.com/venues/miami-beach/bodega-taqueria-y-tequila,,,,(305) 704-2145,,
https://venues.tripleseat.com/venues/new-york/the-dl,,,, (212) 228-0909,,
https://venues.tripleseat.com/venues/joplin/logan-s-roadhouse-joplin,,,,417-626-7181,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/cullman/logan-s-roadhouse-cullman,,,,256-735-2286,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/fort-lauderdale/bodega-taqueria-y-tequila-fll,,,,(954) 945-5545,,
https://venues.tripleseat.com/venues/lombard/weber-grill-restaurant-lombard,Weber Grill Restaurant - Lombard,,2331 Fountain Square Drive Lombard IL 60148,630-953-8356,,
https://venues.tripleseat.com/venues/rosemont/five-roses,Five Roses,,5509 Park Pl Rosemont IL 60018,847-233-0077,,
https://venues.tripleseat.com/venues/boston/summer-shack,Summer Shack - Back Bay,,50 Dalton St. Boston MA 02115,617-867-9955,,
https://venues.tripleseat.com/venues/san-francisco/stem-kitchen,Stem Kitchen and Garden,,499 Illinois Street San Francisco CA 94158,415-915-1000,,
https://venues.tripleseat.com/venues/peekskill/the-factoria-at-charles-point,The Factoria at Charles Point,,5 John Walsh Boulevard Peekskill NY 10566,914-788-4555,,
https://venues.tripleseat.com/venues/danville/piatti-danville,Piatti - Danville,,100 Sycamore Valley Road West Danville CA 94526,925-838-2082,,
https://venues.tripleseat.com/venues/sonoma/el-dorado-kitchen,El Dorado Kitchen,,405 First Street West Sonoma CA 95476,(707) 996-3030,,
https://venues.tripleseat.com/venues/san-antonio/piatta-eilan,Piatti - San Antonio Éilan,,17803 La Cantera Terrace  San Antonio TX 78256,210.251.3542,,
https://venues.tripleseat.com/venues/sacramento/piatti-restaurant-bar-sacramento,Piatti - Sacramento,,571 Pavilions Lane Sacramento CA 95825,916-649-8885,,
https://venues.tripleseat.com/venues/mill-valley/piatti-mill-valley,Piatti - Mill Valley,,625 Redwood Highway Mill Valley CA 94941,None,,
https://venues.tripleseat.com/venues/woodmere/paladar-cleveland,Paladar Cleveland,,28601 Chagrin Boulevard Woodmere OH 44122,(216) 896-9020,,
https://venues.tripleseat.com/venues/chicago/fig-olive-chicago-1,Fig & Olive - Chicago,,104 East Oak Street Chicago IL 60611,312-445-0060,,
https://venues.tripleseat.com/venues/newport-beach/fig-olive-newport-beach,Fig & Olive - Newport Beach,,151 Newport Center Drive Newport Beach CA 92660,949-877-3005,,
https://venues.tripleseat.com/venues/washington/fig-olive-dc,Fig & Olive - DC,,934 Palmer Aly NW Washington DC 20001,202-559-5004,,
https://venues.tripleseat.com/venues/miami/monty-s-raw-bar-coconut-grove,Monty's Raw Bar- Coconut Grove,,2550 S Bayshore Dr Miami FL 33133,305-684-2843,,
https://venues.tripleseat.com/venues/pittsburgh/the-urban-tap,The Urban Tap,,216 S.Highland Ave  Pittsburgh PA 15206,412-404-7723,,
https://venues.tripleseat.com/venues/uncasville/summer-shack-mohegan-sun,Summer Shack - Mohegan Sun,,1 Mohegan Sun Blvd Uncasville CT 06382,860-862-9500,,
https://venues.tripleseat.com/venues/mashantucket/high-rollers-luxury-lanes-lounge,High Rollers Luxury Lanes & Sports Lounge,,350 Trolley Line Blvd. Mashantucket CT 06338,860-312-2695,,
https://venues.tripleseat.com/venues/denver/koko-ni,Zeppelin Station,,3501 Wazee St Denver CO 80216,720-460-1978,,http://www.zeppelinstation.com/
https://venues.tripleseat.com/venues/las-vegas/wolfgang-puck-bar-and-grill-mgm-grand-hotel-casino,,,,702-369-0558,,
https://venues.tripleseat.com/venues/chattanooga/logan-s-roadhouse-chattanooga,,,,423-875-4443,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/new-york/bourbon-street-bar-and-grill,,,,212-245-2030,,
https://venues.tripleseat.com/venues/new-york/hole-in-the-wall-murray-hill,,,,646-755-8151,,http://www.holeinthewallnyc.com/murray-hill
https://venues.tripleseat.com/venues/mashantucket/shrine-red-lantern,Shrine/ Red Lantern,,240 Fox Tower Drive Mashantucket CT 06338,860-312-8480,,
https://venues.tripleseat.com/venues/portsmouth/martingale-wharf-restaurant,Martingale Wharf Restaurant,,99 Bow Street Suite Wharf Portsmouth NH 03801,603-431-0901,,
https://venues.tripleseat.com/venues/london/nobu-london,Nobu London,,19 Old Park Lane London ENG W1K 1LB,+44 207 447 4777,,
https://venues.tripleseat.com/venues/oak-brook/la-barra,La Barra,,3011 Butterfield Rd Oak Brook IL 60523,(630) 861-6177,,
https://venues.tripleseat.com/venues/new-york/fig-olive-fifth-avenue,Fig & Olive - Fifth Avenue,,10 East 52nd Street  New York NY 10022,212-319-2002,,
https://venues.tripleseat.com/venues/new-york/fig-olive-meatpacking-2,Fig & Olive - Meatpacking,,420 West 13th Street New York NY 10014,646-553-5447,,
https://venues.tripleseat.com/venues/hoboken/grand-vin-kitchen-wine-bar,Grand Vin Kitchen & Wine Bar,,500 Grand Street Hoboken NJ 07030,201-656-0012,,
https://venues.tripleseat.com/venues/vancouver/1886,1886,,39 Smithe Street Vancouver BC V6B 0R3,778-370-8500,,
https://venues.tripleseat.com/venues/charlestown/pier-6,Pier 6,,1 8th Street Charlestown MA 02129,(617) 337-0054,,
https://venues.tripleseat.com/venues/san-antonio/rio-rio-cantina,Rio Rio Cantina,,421 E. Commerce St San Antonio TX 78205,210-226-8462,,
https://venues.tripleseat.com/venues/boston/saloniki-greek-fenway,Saloniki Greek - Fenway,,4 Kilmarnock Street Boston MA 02215,617.266.0001,,
https://venues.tripleseat.com/venues/boca-raton/city-fish-market-boca,City Fish Market - Boca,,7940 Glades Road Boca Raton FL 33434, 561-487-1600,,
https://venues.tripleseat.com/venues/seattle/tavolata-belltown,Tavolata Belltown,,2323 Second Avenue Seattle WA 98121,(206) 838-8008,,
https://venues.tripleseat.com/venues/seattle/staple-and-fancy,Staple and Fancy,,4739 Ballard Ave NW Seattle WA 98107,(206) 789-1200,,
https://venues.tripleseat.com/venues/philadelphia/davio-s-philadelphia,Philadelphia,,111 South 17th Street Philadelphia PA 19103,215.563.4810,,
https://venues.tripleseat.com/venues/maple-grove/pittsburgh-blue-steakhouse,Pittsburgh Blue Steakhouse - Maple Grove,,11900 Main Street North Maple Grove MN 55369,763-416-2663,,
https://venues.tripleseat.com/venues/morris-plains/grato,Grato,,2230 Route 10 West Morris Plains NJ 07950,973-267-4006,,
https://venues.tripleseat.com/venues/bradenton-beach/the-sunset-by-gulf-drive-cafe,The Sunset by Gulf Drive Cafe,,900 Gulf Drive N  Bradenton Beach FL 34217,941-778-1919,,
https://venues.tripleseat.com/venues/atlanta/puttshack,Puttshack Atlanta,,The Interlock Atlanta GA 30318,None,,
https://venues.tripleseat.com/venues/new-york/buddha-bar-restaurant-new-york,,,62 Thomas St.  New York NY 10013,(212) 256-0360,,http://www.buddhabarnewyork.com/
https://venues.tripleseat.com/venues/los-angeles-/el-cid,,,,(323)-668-0318,,https://www.elcidsunset.com/
https://venues.tripleseat.com/venues/chicago/oriole,,,,(312) 767-9413,,https://www.oriolechicago.com/
https://venues.tripleseat.com/venues/new-york/the-sentry-flatiron,,,,None,,http://www.thesentrynyc.com/sentry-flatiron
https://venues.tripleseat.com/venues/new-york/marea,Marea,,240 Central Park South New York NY 10019,212.582.5100,,
https://venues.tripleseat.com/venues/new-york/vaucluse,Vaucluse *CLOSED*,,100 East 63rd Street @ Park Avenue New York NY 10065,646-869-2300,,http://www.vauclusenyc.com/
https://venues.tripleseat.com/venues/denver/the-pig-the-sprout,The Pig & The Sprout,,1900 Chestnut Place Denver CO 80202,1900 Chestnut Place,,http://www.pigandsprout.com/
https://venues.tripleseat.com/venues/washington/the-salt-line,The Salt Line,,79 Potomac Ave SE Washington DC 20003,None,,
https://venues.tripleseat.com/venues/philadelphia/butcher-and-singer,Butcher and Singer,,1500 Walnut Street Philadelphia PA 19102,215-732- 4444,,
https://venues.tripleseat.com/venues/philadelphia/buddakan-philadelphia,Buddakan Philadelphia,,325 Chestnut Street Philadelphia PA 19106,267.886.1401,,
https://venues.tripleseat.com/venues/ft-lauderdale/s3-restaurant,S3 Restaurant,,505 N. Fort Lauderdale Beach Blvd Ft. Lauderdale FL 33304,954-525.9001,,
https://venues.tripleseat.com/venues/los-angeles/the-jw-marriott-la,The JW Marriott L.A. LIVE,,900 West Olympic Boulevard Los Angeles CA 90015,213-765-8605,,
https://venues.tripleseat.com/venues/kansas-city/lidia-s-kansas-city,Lidia's Kansas City,,101 W. 22nd St Kansas City MO 64108,816-221-0805,,
https://venues.tripleseat.com/venues/larkspur/left-bank-larkspur,Left Bank Larkspur,,507 Magnolia Avenue Larkspur CA 94939,415.927.3331,,
https://venues.tripleseat.com/venues/new-york/cafe-altro-paradiso,Cafe Altro Paradiso,,234 Spring Street New York NY 10013,646.952.0828,,
https://venues.tripleseat.com/venues/new-york/estela,Estela,,47 Houston Street New York NY 10012,212.219.7693,,
https://venues.tripleseat.com/venues/fort-myers/kj-s-fresh-grill,KJ's Steakhouse,,10950 S Cleveland Ave Fort Myers FL 33907,(239) 275-4745,,
https://venues.tripleseat.com/venues/boston/back-bay-social-club,Back Bay Social,,867 Boylston Street Boston MA 02116,617-247-3200,,
https://venues.tripleseat.com/venues/boston/lansdowne-pub,Lansdowne Pub,,9 Lansdowne Street  Boston MA 02215,617-247-1222,,
https://venues.tripleseat.com/venues/boston/loretta-s-last-call,Loretta's Last Call,,1 Lansdowne Street  Boston MA 02215,617-421-9595,,
https://venues.tripleseat.com/venues/new-york/tarallucci-e-vino-cooper-hewitt,Tarallucci e Vino Cooper Hewitt,,9 East 90th Street New York NY 10128,212 849 8483,,
https://venues.tripleseat.com/venues/las-vegas/stoney-s-rockin-country,Stoney's Rockin Country,,6611 Las Vegas Blvd. So. Ste. 160 Las Vegas NV 89119,702-435-2855,,
https://venues.tripleseat.com/venues/cambridge/the-dial,The Dial and Blue Owl,,907 Main Street Cambridge MA 02139,617-349-2967,,http://www.thedialcentralsq.com/
https://venues.tripleseat.com/venues/laredo/logan-s-roadhouse-laredo,,,,956-728-8513,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/glen-ellyn/reserve-22,,,,630-469-5550,,
https://venues.tripleseat.com/venues/nashville/redneck-riviera,,,,(615) 836-8359,,
https://venues.tripleseat.com/venues/baltimore/alexander-s-tavern,,,, 410-522-0000,,http://alexanderstavern.com/
https://venues.tripleseat.com/venues/clarksville/logan-s-roadhouse-clarksville,,,,931-645-8333,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/brooklyn/hole-in-the-wall-williamsburg,,,,None,,https://www.holeinthewallnyc.com/williamsburg-1
https://venues.tripleseat.com/venues/new-orleans/saveur-catering-llc-1,Saveur Catering LLC,,1830 Martin Luther King jr. BLVD New Orleans LA 70113,504-603-0255,,
https://venues.tripleseat.com/venues/staten-island/violette-s-cellar,Violette's Cellar,,2271 Hylan Blvd Staten Island NY 10306,718-650-5050,,
https://venues.tripleseat.com/venues/las-vegas/tacos-and-beer,Tacos and Beer,,3900 Paradise Rd Ste A Las Vegas NV 89169,702-675-7572,,
https://venues.tripleseat.com/venues/alexandria/clyde-s-of-mark-center,Clyde's of Mark Center,,1700 N. Beauregard Street Alexandria VA 22311,7038208300,,
https://venues.tripleseat.com/venues/boston/red-lantern-boston,Red Lantern - Boston,,39 Stanhope Street Boston MA 02116,617-262-3900,,
https://venues.tripleseat.com/venues/washington/proper-21,Proper 21 - F Street,,1319 F Street NW Washington DC 20004,202-847-3674,,
https://venues.tripleseat.com/venues/boulder/the-post-brewing-co-boulder,The Post Chicken & Beer Boulder,,2027 13th Steet Boulder CO 80302,720-372-3341,,
https://venues.tripleseat.com/venues/brooklyn/rooftop-at-the-box-house-hotel,Rooftop at The Box House Hotel,,77 Box Street Brooklyn NY 11222,718-383-2900,,
https://venues.tripleseat.com/venues/summit/piattino,Piattino,,67 Union Place Summit NJ 07901,908-219-4801,,
https://venues.tripleseat.com/venues/mendham/the-black-horse-tavern,The Black Horse Tavern,,One West Main St Mendham NJ 07945,973-543-7300,,
https://venues.tripleseat.com/venues/morristown/the-office-tavern-grill,The Office Tavern Grill,,3 South Street Morristown NJ 07960,973-285-0220,,
https://venues.tripleseat.com/venues/new-york/butter,Butter,,70 West 45th St. New York NY 10036,212.253.2828,,
https://venues.tripleseat.com/venues/boston/city-tap-house-boston,City Tap House Boston,,10 Boston Wharf Rd Boston MA 02210,617.904.2748,,
https://venues.tripleseat.com/venues/boston/venezia-waterfront-restaurant-banquet-facility,Venezia Waterfront Restaurant & Ballroom,,20 Ericsson Street Boston MA 02122,(617) 436-3120,,
https://venues.tripleseat.com/venues/king-of-prussia/davio-s-king-of-prussia,Davio's King of Prussia,,200 Main Street King of Prussia PA 19406,610-337-4810,,
https://venues.tripleseat.com/venues/frisco/dee-lincoln-prime,Dee Lincoln Prime,,6670 Winning Drive Frisco TX 75034,214- 387- 3333,,
https://venues.tripleseat.com/venues/pittsburgh/ditka-s-of-pittsburgh,Ditka's Pittsburgh,,One Robinson Plaza Pittsburgh PA 15205,412.722.1555,,
https://venues.tripleseat.com/venues/new-york/docks-oyster-bar-seafood-grill,Docks Oyster Bar & Seafood Grill,,633 Third Avenue New York NY 10017,212-986-8080,,
https://venues.tripleseat.com/venues/new-york/pergola,Pergola,,36 West 28th Street New York NY 10001,212-679-4842,,http://www.pergolanewyork.com/
https://venues.tripleseat.com/venues/austin/smash-atx,,,,9176800777,,http://www.smashatx.com/
https://venues.tripleseat.com/venues/new-york/royalton-park-avenue-1,,,,None,,
https://venues.tripleseat.com/venues/washington/succotash-restaurant-penn-quarter-dc,,,,202.849.6933,,
https://venues.tripleseat.com/venues/honolulu/hau-tree,,,,(808) 921-7066,,http://www.kaimana.com/dining
https://venues.tripleseat.com/venues/dallas/ellen-s,Ellen's,,1701 N. Market St. Suite 130 Dallas TX 75202,(469) 206-3339,,
https://venues.tripleseat.com/venues/new-york/empire-steak-house-west,Empire Steak House West,,237 West 54th Street New York NY 10019,212-586-9700,,
https://venues.tripleseat.com/venues/dallas/fernando-s-travis,Fernando's Travis,,4514 Travis Street #201 Dallas TX 75205,214-521-8600,,http://www.fernandostexmex.com/
https://venues.tripleseat.com/venues/summit/fiorino-ristorante,Fiorino Ristorante,,38 Maple Street Summit NJ 07901,(908) 277-1900,,http://fiorino.com/
https://venues.tripleseat.com/venues/sarasota/fresh-kitchen-sarasota,Fresh Kitchen - Sarasota,,8491 Cooper Creek Blvd Sarasota FL 34201,941-702-0614,,
https://venues.tripleseat.com/venues/orlando/fresh-kitchen-waterford,Fresh Kitchen - Waterford,,851 N. Alafaya Trail Q01 Orlando FL 32828,(407) 866-2219,,
https://venues.tripleseat.com/venues/williams-bay/gage-marine-corp,PIER 290,,1 Liechty Drive Williams Bay WI 53191,262-245-2100,,
https://venues.tripleseat.com/venues/new-york/carmine-s-times-square,Carmine's Times Square,,200 West 44th Street New York NY 10036,212-221-3800,,
https://venues.tripleseat.com/venues/new-york/carmine-s-upper-west-side,Carmine's Upper West Side,,2450 Broadway @ 91st street New York NY 10024,212-362-2200,,
https://venues.tripleseat.com/venues/norwalk/gray-barns,Tavern at Graybarns,,194 Perry Avenue Norwalk CT 06850,203-580-1900,,
https://venues.tripleseat.com/venues/brooklyn/greenwood-park-bk,Greenwood Park,,www.greenwoodparkbk.com Brooklyn NY 11215,(718) 499-7999,,
https://venues.tripleseat.com/venues/austin/uchiko-1,Uchiko,,4200 N. Lamar Austin TX 78756,512.916.4808,,
https://venues.tripleseat.com/venues/las-vegas/citizens-kitchen-bar,Citizens Kitchen & Bar,,3950 Las Vegas Boulevard South Mandalay Bay Las Vegas NV 89109,(702) 588-5600,,http://citizenslasvegas.com/
https://venues.tripleseat.com/venues/las-vegas/red-square-restaurant,Red Square Restaurant,,3950 Las Vegas Boulevard South Mandalay Bay Las Vegas NV 89109,(702) 588-5600,,http://redsquarelasvegas.com/
https://venues.tripleseat.com/venues/west-hollywood/ivory-on-sunset,Ivory on Sunset,,8440 Sunset Boulevard West Hollywood CA 90069,323-848-6000,,http://www.ivoryonsunset.com/
https://venues.tripleseat.com/venues/sag-harbor/harbor-market-kitchen,Harbor Market and Kitchen,,184 Division Street  Sag Harbor NY 11963,631-725-4433,,
https://venues.tripleseat.com/venues/morristown/roots-morristown,Roots Morristown,,40 Park Place Morristown NJ 07960,973-326-1800,,
https://venues.tripleseat.com/venues/summit/roots-steakhouse,Roots Summit,,401 Springfield Avenue Summit NJ 07901,908-273-0027,,
https://venues.tripleseat.com/venues/chicago/fulton-market-kitchen,,,,312-733-6900,,
https://venues.tripleseat.com/venues/dallas/yardbird-dallas,,,,(469) 208-2441,,https://runchickenrun.com/
https://venues.tripleseat.com/venues/new-york/raines-law-at-the-william,,,,None,,http://www.raineslawroom.com/
https://venues.tripleseat.com/venues/mcallen/logan-s-roadhouse-mcallen,,,,956-683-0707,,http://www.logansroadhouse.com/
https://venues.tripleseat.com/venues/new-york/tanner-smiths,,,,646-590-2034,,
https://venues.tripleseat.com/venues/morris-plains/tabor-road-tavern,Tabor Road Tavern,,510 Tabor Road Morris Plains NJ 07950,973-267-7004,,
https://venues.tripleseat.com/venues/berkeley-heights/trap-rock-restaurant-brewery,Trap Rock Restaurant & Brewery,,279 Springfield Avenue Berkeley Heights NJ 07922,908-665-1755,,
